image,score,timestamp
31RR_20250701_225538.JPG,3,2025-08-18 08:05:50
31LR_20250630_072419.JPG,1,2025-08-18 08:05:55
34N_20250725_092508.JPG,3,2025-08-18 08:05:59
72L_20250718_012712.JPG,1,2025-08-18 08:06:11
50N_20250711_054359.JPG,2,2025-08-18 08:06:15
71R_20250725_130435.JPG,3,2025-08-18 08:06:19
34L_20250723_100148.JPG,2,2025-08-18 08:06:22
72L_20250711_055916.JPG,1,2025-08-18 08:06:25
87LR_20250711_052624.JPG,1,2025-08-18 08:06:28
18L_20250716_031123.JPG,1,2025-08-18 08:06:30
41L_20250709_033417.JPG,2,2025-08-18 08:06:34
74LR_20250721_155557.JPG,2,2025-08-18 08:06:38
22N_20250714_023708.JPG,2,2025-08-18 08:06:43
87L_20250718_003814.JPG,2,2025-08-18 08:06:47
87R_20250701_223307.JPG,3,2025-08-18 08:06:50
22LR_20250627_073927.JPG,0,2025-08-18 08:06:52
50N_20250716_030757.JPG,4,2025-08-18 08:07:13
71LR_20250627_075310.JPG,1,2025-08-18 08:07:18
74LR_20250701_224534.JPG,3,2025-08-18 08:07:22
22L_20250711_053401.JPG,4,2025-08-18 08:07:37
72R_20250721_161808.JPG,0,2025-08-18 08:07:39
22N_20250627_073803.JPG,2,2025-08-18 08:07:44
22R_20250721_155224.JPG,2,2025-08-18 08:07:51
71LR_20250716_032122.JPG,1,2025-08-18 08:07:55
22LR_20250711_053705.JPG,0,2025-08-18 08:07:57
50N_20250704_071926.JPG,3,2025-08-18 08:08:06
34LR_20250630_070518.JPG,1,2025-08-18 08:08:12
34LR_20250723_100358.JPG,1,2025-08-18 08:08:14
34R_20250704_070259.JPG,1,2025-08-18 08:08:16
18R_20250718_011046.JPG,1,2025-08-18 08:08:18
18LR_20250721_160329.JPG,1,2025-08-18 08:08:23
50L_20250709_032726.JPG,1,2025-08-18 08:08:25
50R_20250723_101701.JPG,1,2025-08-18 08:08:31
74L_20250723_101257.JPG,3,2025-08-18 08:08:34
50L_20250711_054300.JPG,2,2025-08-18 08:08:37
71LR_20250714_030700.JPG,1,2025-08-18 08:08:44
72L_20250701_230243.JPG,1,2025-08-18 08:08:47
71N_20250718_012439.JPG,0,2025-08-18 08:08:53
22N_20250704_071044.JPG,2,2025-08-18 08:08:57
41N_20250716_024956.JPG,0,2025-08-18 08:08:59
74LR_20250711_053805.JPG,1,2025-08-18 08:09:08
41L_20250704_070725.JPG,2,2025-08-18 08:09:11
34LR_20250701_223513.JPG,1,2025-08-18 08:09:14
50LR_20250725_120043.JPG,0,2025-08-18 08:09:17
41N_20250630_070655.JPG,1,2025-08-18 08:09:20
87L_20250630_070156.JPG,2,2025-08-18 08:09:26
87L_20250723_095806.JPG,2,2025-08-18 08:09:29
71N_20250701_225837.JPG,1,2025-08-18 08:09:35
22R_20250630_070945.JPG,1,2025-08-18 08:09:37
71L_20250714_030507.JPG,1,2025-08-18 08:09:39
50L_20250721_155917.JPG,1,2025-08-18 08:09:42
18LR_20250718_011232.JPG,2,2025-08-18 08:09:46
71L_20250627_075250.JPG,1,2025-08-18 08:09:48
72L_20250725_132313.JPG,2,2025-08-18 08:09:51
22LR_20250701_224027.JPG,0,2025-08-18 08:09:53
87N_20250721_154230.JPG,2,2025-08-18 08:09:56
22LR_20250630_071106.JPG,4,2025-08-18 08:09:58
34L_20250718_004252.JPG,3,2025-08-18 08:10:04
34RR_20250723_100314.JPG,2,2025-08-18 08:10:07
87LR_20250709_031614.JPG,1,2025-08-18 08:10:11
18R_20250701_225211.JPG,2,2025-08-18 08:10:15
18R_20250709_033304.JPG,1,2025-08-18 08:10:18
41N_20250723_100501.JPG,0,2025-08-18 08:10:22
72L_20250709_035938.JPG,1,2025-08-18 08:10:24
74R_20250725_114141.JPG,3,2025-08-18 08:10:27
41R_20250627_073631.JPG,0,2025-08-18 08:10:29
41N_20250701_223850.JPG,3,2025-08-18 08:10:39
22LR_20250725_103641.JPG,3,2025-08-18 08:10:47
50LR_20250701_225056.JPG,1,2025-08-18 08:10:54
72R_20250718_013008.JPG,0,2025-08-18 08:10:56
18L_20250723_101852.JPG,1,2025-08-18 08:10:59
74R_20250714_023946.JPG,3,2025-08-18 08:11:02
34N_20250630_070405.JPG,2,2025-08-18 08:11:14
31LR_20250725_123532.JPG,1,2025-08-18 08:11:17
18N_20250709_033116.JPG,1,2025-08-18 08:11:20
41R_20250725_095544.JPG,0,2025-08-18 08:11:23
71N_20250630_072954.JPG,1,2025-08-18 08:11:27
87LR_20250630_070317.JPG,3,2025-08-18 08:11:29
31RR_20250704_072704.JPG,2,2025-08-18 08:11:35
74L_20250721_155759.JPG,2,2025-08-18 08:11:37
71L_20250723_102827.JPG,2,2025-08-18 08:11:44
72N_20250704_074244.JPG,1,2025-08-18 08:11:48
34N_20250718_004541.JPG,2,2025-08-18 08:11:51
74LR_20250714_024052.JPG,3,2025-08-18 08:11:55
18LR_20250701_225301.JPG,2,2025-08-18 08:12:06
71L_20250630_072923.JPG,1,2025-08-18 08:12:09
34LR_20250721_154508.JPG,2,2025-08-18 08:12:11
72L_20250627_075414.JPG,1,2025-08-18 08:12:13
18LR_20250723_101940.JPG,1,2025-08-18 08:12:16
41N_20250718_004913.JPG,2,2025-08-18 08:12:19
50LR_20250718_010828.JPG,2,2025-08-18 08:12:23
18N_20250704_072247.JPG,3,2025-08-18 08:12:27
74R_20250630_071333.JPG,3,2025-08-18 08:12:30
22R_20250709_033926.JPG,1,2025-08-18 08:12:34
87R_20250716_024013.JPG,2,2025-08-18 08:12:37
71R_20250718_012336.JPG,3,2025-08-18 08:12:42
41R_20250721_154956.JPG,0,2025-08-18 08:12:45
22N_20250716_025250.JPG,1,2025-08-18 08:12:53
71N_20250723_102649.JPG,2,2025-08-18 08:12:56
18L_20250709_033015.JPG,1,2025-08-18 08:12:58
74L_20250725_112205.JPG,2,2025-08-18 08:13:00
50R_20250711_054204.JPG,1,2025-08-18 08:13:05
87R_20250718_004021.JPG,2,2025-08-18 08:13:07
72LR_20250716_024156.JPG,2,2025-08-18 08:13:09
87N_20250723_100001.JPG,3,2025-08-18 08:13:12
74LR_20250630_071352.JPG,1,2025-08-18 08:13:14
41N_20250709_033516.JPG,0,2025-08-18 08:13:18
41R_20250630_070719.JPG,0,2025-08-18 08:13:20
87N_20250709_031503.JPG,2,2025-08-18 08:13:24
34L_20250725_091433.JPG,3,2025-08-18 08:13:27
31LR_20250723_102436.JPG,1,2025-08-18 08:13:29
71R_20250721_161444.JPG,2,2025-08-18 08:13:32
22LR_20250709_034114.JPG,0,2025-08-18 08:13:34
71N_20250725_130655.JPG,2,2025-08-18 08:13:36
50N_20250709_032547.JPG,1,2025-08-18 08:13:41
41N_20250714_022828.JPG,0,2025-08-18 08:13:48
50L_20250716_030657.JPG,1,2025-08-18 08:13:51
41N_20250711_053144.JPG,0,2025-08-18 08:13:53
18L_20250714_025024.JPG,1,2025-08-18 08:13:56
41L_20250701_223820.JPG,2,2025-08-18 08:13:58
87N_20250718_004107.JPG,2,2025-08-18 08:14:01
71R_20250723_102913.JPG,2,2025-08-18 08:14:02
31R_20250723_102240.JPG,1,2025-08-18 08:14:05
50L_20250714_024729.JPG,1,2025-08-18 08:14:07
71L_20250716_032415.JPG,1,2025-08-18 08:14:09
34N_20250721_154547.JPG,2,2025-08-18 08:14:12
71R_20250709_035048.JPG,4,2025-08-18 08:14:19
87LR_20250701_223405.JPG,1,2025-08-18 08:14:22
72N_20250714_031046.JPG,2,2025-08-18 08:14:25
41R_20250711_053223.JPG,0,2025-08-18 08:14:27
18R_20250716_031021.JPG,2,2025-08-18 08:14:46
22N_20250723_100825.JPG,5,2025-08-18 08:14:53
50R_20250721_160200.JPG,1,2025-08-18 08:14:57
31N_20250704_072605.JPG,2,2025-08-18 08:14:59
74N_20250704_071417.JPG,1,2025-08-18 08:15:00
31RR_20250716_031623.JPG,3,2025-08-18 08:15:03
31RR_20250721_160736.JPG,1,2025-08-18 08:15:07
31RR_20250711_055040.JPG,2,2025-08-18 08:15:10
18R_20250725_121307.JPG,1,2025-08-18 08:15:11
87L_20250721_154343.JPG,2,2025-08-18 08:15:20
31R_20250725_124219.JPG,1,2025-08-18 08:15:23
31R_20250711_054956.JPG,0,2025-08-18 08:15:26
72N_20250709_035855.JPG,0,2025-08-18 08:15:28
87L_20250714_021902.JPG,2,2025-08-18 08:15:31
50LR_20250711_054121.JPG,0,2025-08-18 08:15:34
50LR_20250723_101446.JPG,2,2025-08-18 08:15:37
72R_20250711_060002.JPG,0,2025-08-18 08:15:39
50R_20250716_030502.JPG,1,2025-08-18 08:15:43
50N_20250725_120446.JPG,2,2025-08-18 08:15:45
22L_20250716_025817.JPG,1,2025-08-18 08:15:51
50LR_20250627_074348.JPG,1,2025-08-18 08:15:53
71N_20250714_030418.JPG,1,2025-08-18 08:15:55
71N_20250709_035152.JPG,1,2025-08-18 08:15:57
31RR_20250725_124524.JPG,4,2025-08-18 08:15:59
18N_20250711_054712.JPG,2,2025-08-18 08:16:02
31R_20250714_025735.JPG,1,2025-08-18 08:16:05
74LR_20250718_010013.JPG,1,2025-08-18 08:16:11
31R_20250627_075043.JPG,0,2025-08-18 08:16:13
74N_20250718_010258.JPG,1,2025-08-18 08:16:16
22L_20250723_100734.JPG,2,2025-08-18 08:16:21
22N_20250718_005528.JPG,3,2025-08-18 08:16:28
71LR_20250718_012549.JPG,2,2025-08-18 08:16:37
74R_20250721_155518.JPG,5,2025-08-18 08:16:44
71LR_20250723_102749.JPG,1,2025-08-18 08:16:52
72R_20250709_040044.JPG,0,2025-08-18 08:16:54
34L_20250630_070540.JPG,2,2025-08-18 08:16:56
34N_20250714_022204.JPG,1,2025-08-18 08:16:58
31N_20250725_123755.JPG,5,2025-08-18 08:17:02
72R_20250627_075510.JPG,0,2025-08-18 08:17:05
22L_20250701_224311.JPG,1,2025-08-18 08:17:07
50N_20250721_160007.JPG,1,2025-08-18 08:17:09
71LR_20250701_230012.JPG,1,2025-08-18 08:17:12
72R_20250716_032721.JPG,0,2025-08-18 08:17:14
41R_20250709_033602.JPG,0,2025-08-18 08:17:17
34N_20250711_052735.JPG,2,2025-08-18 08:17:19
18N_20250725_121807.JPG,2,2025-08-18 08:17:23
71N_20250716_032322.JPG,1,2025-08-18 08:17:25
18L_20250718_011339.JPG,2,2025-08-18 08:17:27
22N_20250721_155358.JPG,3,2025-08-18 08:17:30
34RR_20250716_024451.JPG,2,2025-08-18 08:17:33
31RR_20250718_011659.JPG,3,2025-08-18 08:17:36
34LR_20250725_090435.JPG,1,2025-08-18 08:17:38
31N_20250627_075016.JPG,3,2025-08-18 08:17:41
74N_20250714_023839.JPG,1,2025-08-18 08:17:47
74N_20250723_101135.JPG,1,2025-08-18 08:17:49
72N_20250725_132538.JPG,0,2025-08-18 08:17:51
74N_20250627_074107.JPG,4,2025-08-18 08:17:57
31R_20250704_072953.JPG,1,2025-08-18 08:17:59
71L_20250704_073506.JPG,2,2025-08-18 08:18:02
50LR_20250630_071602.JPG,1,2025-08-18 08:18:04
71N_20250627_075222.JPG,1,2025-08-18 08:18:11
74LR_20250716_030228.JPG,2,2025-08-18 08:18:14
18LR_20250716_031223.JPG,1,2025-08-18 08:18:16
72N_20250718_012817.JPG,2,2025-08-18 08:18:18
50R_20250630_071703.JPG,1,2025-08-18 08:18:21
22N_20250630_071016.JPG,2,2025-08-18 08:18:25
22R_20250704_071243.JPG,1,2025-08-18 08:18:27
41R_20250716_024909.JPG,0,2025-08-18 08:18:29
50L_20250718_010521.JPG,1,2025-08-18 08:18:33
31N_20250709_034451.JPG,1,2025-08-18 08:18:35
87L_20250711_052419.JPG,2,2025-08-18 08:18:38
34LR_20250709_032040.JPG,1,2025-08-18 08:18:41
34LR_20250718_004423.JPG,2,2025-08-18 08:18:43
50R_20250714_024615.JPG,1,2025-08-18 08:18:45
34RR_20250701_223651.JPG,3,2025-08-18 08:18:49
41L_20250714_022906.JPG,3,2025-08-18 08:18:52
34RR_20250711_052849.JPG,3,2025-08-18 08:18:57
31RR_20250627_074949.JPG,3,2025-08-18 08:18:59
41L_20250716_025058.JPG,2,2025-08-18 08:19:01
87L_20250627_072803.JPG,2,2025-08-18 08:19:04
22LR_20250723_100927.JPG,0,2025-08-18 08:19:06
72R_20250630_073219.JPG,0,2025-08-18 08:19:08
31LR_20250704_073044.JPG,2,2025-08-18 08:19:12
18L_20250627_074659.JPG,2,2025-08-18 08:19:15
72R_20250701_230314.JPG,0,2025-08-18 08:19:17
74N_20250711_053922.JPG,1,2025-08-18 08:19:19
31N_20250630_072520.JPG,2,2025-08-18 08:19:23
50R_20250709_032643.JPG,3,2025-08-18 08:19:26
87N_20250630_070224.JPG,2,2025-08-18 08:19:28
87R_20250711_052447.JPG,2,2025-08-18 08:19:35
74N_20250630_071303.JPG,1,2025-08-18 08:19:40
18L_20250701_225404.JPG,1,2025-08-18 08:19:46
31RR_20250630_072328.JPG,2,2025-08-18 08:19:50
72L_20250714_030900.JPG,1,2025-08-18 08:19:52
22R_20250701_224125.JPG,1,2025-08-18 08:19:54
71R_20250630_072814.JPG,1,2025-08-18 08:20:00
74L_20250704_071337.JPG,3,2025-08-18 08:20:02
87LR_20250725_082346.JPG,2,2025-08-18 08:20:07
22R_20250716_025913.JPG,2,2025-08-18 08:20:11
31LR_20250627_074917.JPG,1,2025-08-18 08:20:13
41L_20250630_070638.JPG,2,2025-08-18 08:20:18
18N_20250718_011140.JPG,1,2025-08-18 08:20:20
74R_20250627_074131.JPG,3,2025-08-18 08:20:22
22L_20250627_073904.JPG,3,2025-08-18 08:20:31
18R_20250627_074806.JPG,2,2025-08-18 08:20:33
22L_20250709_034013.JPG,2,2025-08-18 08:20:37
50R_20250701_224907.JPG,3,2025-08-18 08:20:41
18L_20250704_072450.JPG,1,2025-08-18 08:20:43
34RR_20250718_004725.JPG,2,2025-08-18 08:20:45
71N_20250711_055647.JPG,1,2025-08-18 08:20:54
74LR_20250704_071500.JPG,1,2025-08-18 08:20:59
72L_20250630_073332.JPG,1,2025-08-18 08:21:01
22LR_20250709_034117.JPG,0,2025-08-18 08:21:03
87N_20250701_223211.JPG,2,2025-08-18 08:21:08
31RR_20250709_034245.JPG,1,2025-08-18 08:21:13
18LR_20250725_122420.JPG,2,2025-08-18 08:21:17
50LR_20250709_032456.JPG,0,2025-08-18 08:21:19
87R_20250723_095923.JPG,1,2025-08-18 08:21:24
31R_20250718_011940.JPG,0,2025-08-18 08:21:33
50N_20250701_225121.JPG,2,2025-08-18 08:21:53
71L_20250701_225932.JPG,1,2025-08-18 08:21:56
31N_20250701_225624.JPG,3,2025-08-18 08:21:58
74R_20250709_035614.JPG,4,2025-08-18 08:22:15
50N_20250627_074417.JPG,1,2025-08-18 08:22:19
87L_20250709_031703.JPG,1,2025-08-18 08:22:22
74N_20250716_030035.JPG,1,2025-08-18 08:22:24
18LR_20250714_024858.JPG,2,2025-08-18 08:22:27
87N_20250714_022045.JPG,3,2025-08-18 08:22:33
74LR_20250723_101338.JPG,2,2025-08-18 08:22:35
41N_20250627_073548.JPG,0,2025-08-18 08:22:39
41N_20250721_154804.JPG,0,2025-08-18 08:22:42
71LR_20250725_130905.JPG,1,2025-08-18 08:22:47
50N_20250630_071532.JPG,2,2025-08-18 08:22:49
22R_20250718_005757.JPG,1,2025-08-18 08:22:52
87N_20250716_024056.JPG,2,2025-08-18 08:22:58
18N_20250630_072004.JPG,4,2025-08-18 08:23:06
72R_20250725_131912.JPG,0,2025-08-18 08:23:08
74N_20250709_035647.JPG,1,2025-08-18 08:23:10
34L_20250704_070430.JPG,1,2025-08-18 08:23:20
34RR_20250709_032334.JPG,2,2025-08-18 08:23:25
41L_20250725_101013.JPG,3,2025-08-18 08:23:27
72N_20250716_032826.JPG,1,2025-08-18 08:23:30
18L_20250725_121427.JPG,1,2025-08-18 08:23:32
18LR_20250709_033212.JPG,1,2025-08-18 08:23:35
41R_20250701_223915.JPG,0,2025-08-18 08:23:38
50N_20250723_101611.JPG,1,2025-08-18 10:37:04
50L_20250725_114541.JPG,1,2025-08-18 10:37:07
22R_20250725_105156.JPG,2,2025-08-18 10:37:11
87L_20250725_083833.JPG,3,2025-08-18 10:37:16
71R_20250704_073215.JPG,2,2025-08-18 10:37:20
74L_20250714_024148.JPG,3,2025-08-18 10:37:23
71R_20250714_030307.JPG,4,2025-08-18 10:37:26
74L_20250718_010057.JPG,1,2025-08-18 10:37:30
18L_20250630_071946.JPG,1,2025-08-18 10:37:33
50R_20250704_072000.JPG,3,2025-08-18 10:37:37
31R_20250716_031935.JPG,0,2025-08-18 10:37:39
18R_20250721_160502.JPG,1,2025-08-18 10:37:42
71L_20250709_035300.JPG,1,2025-08-18 10:37:45
22L_20250714_023613.JPG,3,2025-08-18 10:37:51
50R_20250718_010751.JPG,1,2025-08-18 10:37:54
22LR_20250714_023457.JPG,0,2025-08-18 10:37:56
87N_20250704_065824.JPG,1,2025-08-18 10:38:02
31N_20250718_011547.JPG,2,2025-08-18 10:38:04
34R_20250630_070423.JPG,2,2025-08-18 10:38:08
31N_20250711_055316.JPG,1,2025-08-18 10:38:10
18N_20250721_160417.JPG,1,2025-08-18 10:38:12
71L_20250725_131200.JPG,2,2025-08-18 10:38:14
41R_20250704_070639.JPG,0,2025-08-18 10:38:16
31R_20250630_072631.JPG,0,2025-08-18 10:38:18
72L_20250704_073956.JPG,1,2025-08-18 10:38:20
71R_20250716_032225.JPG,2,2025-08-18 10:38:22
41R_20250718_005143.JPG,0,2025-08-18 10:38:24
71L_20250711_055548.JPG,1,2025-08-18 10:38:26
34LR_20250627_073220.JPG,1,2025-08-18 10:38:29
22N_20250701_224211.JPG,2,2025-08-18 10:38:32
18LR_20250711_054615.JPG,1,2025-08-18 10:38:33
18N_20250714_025149.JPG,2,2025-08-18 10:38:36
74R_20250701_224511.JPG,4,2025-08-18 10:39:03
87N_20250627_072921.JPG,2,2025-08-18 10:39:06
71N_20250721_161534.JPG,1,2025-08-18 10:39:09
72N_20250723_103145.JPG,2,2025-08-18 10:39:12
74R_20250711_053959.JPG,4,2025-08-18 10:39:15
34N_20250716_024401.JPG,2,2025-08-18 10:39:18
74LR_20250627_074236.JPG,2,2025-08-18 10:39:21
50LR_20250701_224710.JPG,0,2025-08-18 10:39:27
34N_20250627_073151.JPG,2,2025-08-18 10:41:32
50L_20250627_074515.JPG,2,2025-08-18 10:41:36
50N_20250718_010928.JPG,3,2025-08-18 10:41:40
34N_20250701_223727.JPG,1,2025-08-18 10:41:42
22L_20250725_110621.JPG,0,2025-08-18 10:41:44
22LR_20250721_155322.JPG,0,2025-08-18 10:41:48
34L_20250721_154628.JPG,2,2025-08-18 10:41:56
31N_20250714_025850.JPG,1,2025-08-18 10:41:59
74L_20250630_071223.JPG,2,2025-08-18 10:42:02
50R_20250725_115526.JPG,1,2025-08-18 10:42:05
22R_20250723_101017.JPG,2,2025-08-18 10:42:09
74L_20250709_035501.JPG,3,2025-08-18 10:42:16
34N_20250723_100233.JPG,3,2025-08-18 10:42:20
41L_20250721_154859.JPG,4,2025-08-18 10:42:23
74L_20250701_224445.JPG,2,2025-08-18 10:42:27
72L_20250721_161650.JPG,1,2025-08-18 10:42:29
34LR_20250716_024612.JPG,1,2025-08-18 10:42:33
