image,score,timestamp
87L_20250627_072719.JPG,1,2025-08-13 15:57:03
87R_20250630_070126.JPG,0,2025-08-13 15:54:40
18R_20250711_054801.JPG,0,2025-08-13 14:57:03
72N_20250630_073459.JPG,4,2025-08-13 15:52:19
34L_20250711_052804.JPG,3,2025-08-13 15:59:57
74R_20250716_030118.JPG,1,2025-08-13 14:55:18
34L_20250709_032227.JPG,1,2025-08-13 14:56:35
34N_20250709_032128.JPG,2,2025-08-13 15:59:37
22R_20250714_023144.JPG,0,2025-08-13 14:57:05
87R_20250704_065928.JPG,0,2025-08-13 14:42:10
22L_20250704_071130.JPG,3,2025-08-13 15:57:53
22LR_20250716_025716.JPG,6,2025-08-13 15:56:29
18L_20250711_054541.JPG,1,2025-08-13 14:41:53
72R_20250714_031212.JPG,6,2025-08-13 15:53:31
74N_20250701_224421.JPG,1,2025-08-13 15:00:19
50LR_20250714_024437.JPG,4,2025-08-13 15:53:58
74LR_20250709_035534.JPG,1,2025-08-13 16:00:38
71LR_20250711_055440.JPG,0,2025-08-13 14:55:28
87R_20250627_072848.JPG,0,2025-08-13 15:52:38
31R_20250701_225659.JPG,6,2025-08-13 15:53:28
50L_20250630_071620.JPG,0,2025-08-13 14:44:10
87LR_20250627_073001.JPG,1,2025-08-13 15:59:24
74L_20250711_053832.JPG,1,2025-08-13 14:56:40
22L_20250718_005851.JPG,4,2025-08-13 15:54:29
22L_20250630_071139.JPG,3,2025-08-13 15:54:32
34L_20250701_223531.JPG,1,2025-08-13 16:01:28
18R_20250714_025439.JPG,0,2025-08-13 16:00:19
41L_20250711_053108.JPG,0,2025-08-13 14:43:21
22R_20250627_073839.JPG,0,2025-08-13 14:42:08
22LR_20250718_005440.JPG,6,2025-08-13 15:53:47
22LR_20250704_070946.JPG,6,2025-08-13 14:58:42
71L_20250718_012224.JPG,0,2025-08-13 15:55:31
18R_20250704_072145.JPG,0,2025-08-13 15:59:11
18LR_20250630_072111.JPG,3,2025-08-13 16:00:29
72N_20250701_230211.JPG,4,2025-08-13 15:01:00
18N_20250627_074741.JPG,0,2025-08-13 15:50:28
50LR_20250716_030610.JPG,6,2025-08-13 15:49:23
22LR_20250630_071105.JPG,6,2025-08-13 14:40:38
50N_20250714_024338.JPG,3,2025-08-13 15:01:14
71LR_20250630_073058.JPG,1,2025-08-13 14:39:58
31LR_20250716_031428.JPG,1,2025-08-13 15:58:17
72N_20250627_075447.JPG,6,2025-08-13 15:54:38
41L_20250718_005009.JPG,2,2025-08-13 15:03:35
50LR_20250704_072038.JPG,5,2025-08-13 15:57:56
31RR_20250714_030131.JPG,0,2025-08-13 15:58:34
71R_20250701_230050.JPG,1,2025-08-13 15:05:26
41N_20250704_070601.JPG,6,2025-08-13 14:58:21
34RR_20250627_073336.JPG,0,2025-08-13 14:40:23
87L_20250627_072649.JPG,2,2025-08-13 15:56:32
18LR_20250704_072358.JPG,1,2025-08-13 14:42:02
31R_20250709_034826.JPG,6,2025-08-13 16:00:03
87L_20250716_024236.JPG,3,2025-08-13 14:56:53
72R_20250704_074142.JPG,6,2025-08-13 15:01:52
71LR_20250704_073422.JPG,3,2025-08-13 15:59:21
31RR_20250701_225538.JPG,0,2025-08-13 15:52:47
31LR_20250630_072419.JPG,2,2025-08-13 15:54:22
72L_20250718_012712.JPG,0,2025-08-13 14:58:54
50N_20250711_054359.JPG,4,2025-08-13 15:53:25
72L_20250711_055916.JPG,0,2025-08-13 14:42:15
87LR_20250711_052624.JPG,1,2025-08-13 14:59:00
18L_20250716_031123.JPG,0,2025-08-13 15:57:26
41L_20250709_033417.JPG,0,2025-08-13 14:40:13
22N_20250714_023708.JPG,0,2025-08-13 14:44:12
87L_20250718_003814.JPG,3,2025-08-13 14:59:36
87R_20250701_223307.JPG,0,2025-08-13 15:57:51
22LR_20250627_073927.JPG,6,2025-08-13 14:59:30
50N_20250716_030757.JPG,4,2025-08-13 15:04:53
71LR_20250627_075310.JPG,3,2025-08-13 15:51:03
74LR_20250701_224534.JPG,0,2025-08-13 15:52:45
22L_20250711_053401.JPG,3,2025-08-13 15:01:11
22N_20250627_073803.JPG,0,2025-08-13 14:56:37
71LR_20250716_032122.JPG,3,2025-08-13 16:01:21
22LR_20250711_053705.JPG,5,2025-08-13 15:58:42
50N_20250704_071926.JPG,2,2025-08-13 15:52:28
